"Guid","AccountId","Application__c","Comments","ContactId","Description","IsEscalated","ParentId","Priority","Reason","Status","Subject","SuppliedCompany","SuppliedName","SuppliedPhone","Type","TypeDetail__c"
d6c7606b-2040-4533-883d-53e540542c52,e7095973-af77-4a95-bb04-526a0def8594,"#N/A","#N/A",005991eb-2e5f-4763-af3b-261685f0e18f,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,On Hold,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d6d6662b-a552-4153-9248-112fd36021bf,1f95bbd8-1d64-4685-8f52-b925445b3e85,"#N/A","#N/A",c5fb07b3-e4ee-4b70-9397-46a8ea6db6fd,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Pending Approval,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d6dc1d39-639a-45e1-a543-7ca854dc1366,b5a16c4d-78f2-4e26-bf4a-c8838951621a,"#N/A","#N/A",69e3eef8-0dfa-4d40-bd3e-4ff8cc18a09c,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Escalated,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d6dcf639-cbaf-43a4-866d-01bed0ded6d9,30e6f7a3-bc4a-4d15-8829-5c1c3aaeaea6,"#N/A","#N/A",a438ac4e-414a-443f-9dbf-8c224f6cbffa,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Rejected,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d6dd796e-5d73-4f89-aa18-c334795b5573,19c2ee09-91dc-4825-9275-aedf76442412,"#N/A","#N/A",e0a8e2d5-51dd-4d12-858d-e9d5b8c6fd5a,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Rejected,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
d6eee88d-f41e-467e-810e-9dee5fbd7993,c901327b-00ba-4026-852d-5447cc8ac4a9,"#N/A","#N/A",03076693-3e75-4858-a762-ace1ddcebd68,User Needs Help,false,"#N/A",Medium,User didn't attend training,Escalated,PPTX is Not working for Single record,"#N/A","#N/A","#N/A",Problem,"#N/A"
d6fcba6c-be4a-4ec0-9cc9-be32d5560489,b3dfc26a-8593-4f67-8eb4-a205d475c29c,"#N/A","#N/A",84278dce-246e-4030-84a0-f832b2531e43,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,New,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
d7453a2c-ff7c-4f82-935f-4b3a0bffc3a0,7220021b-8182-4104-98fb-b7fbff6e0e44,"#N/A","#N/A",76a85e03-4bb2-4e05-a307-b1235dddb4e9,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Pending Approval,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
d75a6a61-892f-43fc-8b7d-34ec8deb8d87,b141d67c-e329-44ae-9db0-1aa92e16ff98,"#N/A","#N/A",8af958ab-1d51-4fc1-87f8-76501641a517,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Closed,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d77c4f28-e1c8-418b-a402-3ba77fbab517,162d5f6e-689c-4865-be5e-0d892cbd672a,"#N/A","#N/A",850a8dee-5cb9-4622-9f90-8770d508ea81,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Pending Approval,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d78afc53-763c-47f9-8fc8-27b20444a8a7,243d9a06-27f3-46d4-a40e-e9b3ca064c6d,"#N/A","#N/A",df29d493-9a17-4781-a13e-5fcc3d404017,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Pending Approval,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
d7934554-84e5-47e7-932c-5f3c8b8ca721,737d034c-e5b4-480d-854f-406b9a7076eb,"#N/A","#N/A",4a44f64f-3893-4334-beef-9dc1fa384eaf,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Pending Approval,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d7a2e85b-1e46-4534-ad5b-b22f865b3514,c28fdb2e-f0fd-4696-a8fc-3fe4d46a1758,"#N/A","#N/A",a1e6734d-512f-4e64-a853-2cc1d5f9b0f3,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Closed,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d82731cf-2390-4d43-9981-3a3e1baf78e1,3ce819b4-3c76-44a9-832d-2bd3d2ff8de5,"#N/A","#N/A",d2024cd4-8351-4608-9add-18fcc3b08e50,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Closed,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d8527e36-eb33-414a-87de-04203de1a65c,95d8621f-ba84-4889-977d-5ee3a4ae1c4d,"#N/A","#N/A",0d7a4e0e-01b2-4164-804b-60a2de6e6f92,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Closed,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d85798bc-a8a1-473a-81f2-a88a55004af4,34c22de5-e7d8-4df6-aa41-cfd0cb899377,"#N/A","#N/A",58a0cc14-c7fe-4b36-97e4-611209bbfd92,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Approved,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d864f9e6-7c38-4ce5-87b1-f511645ab076,7220021b-8182-4104-98fb-b7fbff6e0e44,"#N/A","#N/A",e4029a62-0e5d-4a9a-959e-1c8674f3c3b9,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Closed,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d8b7ac65-6f4e-4ed7-87b5-6d7cb36b06b1,aaa3964b-6292-4bdf-a329-9414b75a43d2,"#N/A","#N/A",3321026b-8a7d-4ad4-96ff-953e1da4e20d,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Pending Approval,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d8c84df9-607f-44ed-b935-2999f5c93662,5c5b9808-b9e8-4cc1-8585-6f429aae0f50,"#N/A","#N/A",67a0fe00-6f39-4ecc-b463-e9f4655b4d6e,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Approved,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
d8ec2dfb-53d4-484f-b931-dd8cb04e4825,689f1903-cade-427c-994a-f335e7840791,"#N/A","#N/A",f7d5f5bf-4f6b-4060-86d8-eeb70237e15e,EMEA Case,false,"#N/A",Medium,Instructions not clear,Closed,Report not generating correct information,"#N/A","#N/A","#N/A",Problem,"#N/A"
d90ce06e-69c2-495d-8ae1-04da2ebe916a,cb025173-024f-43c5-b645-4ead60b5dbfc,"#N/A","#N/A",660ded6e-0623-4bdf-84db-f5d4854505d5,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,On Hold,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
d9bfaedf-8a40-4080-bc1f-7880a5ed0d47,c46e6e85-0783-440a-9844-17c7c197df75,"#N/A","#N/A",5d248811-ce13-4168-baaf-7caa5f08ce7b,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Escalated,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d9c35c7d-0ae2-4a36-8e2f-205d14d516ce,a3651e89-2801-4280-b140-9ca17f921d4e,"#N/A","#N/A",91ba7c0c-2a3f-40c5-b0a0-f3d36f378edc,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,New,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
d9cdea37-d585-4904-b127-734f0ea652aa,01909983-dbf1-43a3-b8a9-97ab00fdd257,"#N/A","#N/A",a653f2d7-dcdb-4c8a-b0dd-5327653ed5e3,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Rejected,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
d9d0d5ca-2206-4cd8-9589-36b743495c5e,300e6640-8de8-42da-b0ec-beec16d5a43b,"#N/A","#N/A",fa629fbb-621d-459b-9b2c-e6ae8e283fae,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Pending Approval,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d9ef0621-c748-41f5-96af-842c439ab119,ad970b51-c66b-48a3-bd16-446ce4994cb3,"#N/A","#N/A",693dddc1-c52d-478e-98c6-084d637cd633,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Pending Approval,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
d9fc5c93-dcd0-40d4-9605-baf86c71bcdc,5adefe42-afa6-4c90-8535-f9658ec2db2f,"#N/A","#N/A",2cb65ea0-25c4-4c09-8654-3bdcecd08071,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Pending Approval,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
da0e4592-f2b2-43ed-9048-4cb2d64531bd,b141d67c-e329-44ae-9db0-1aa92e16ff98,"#N/A","#N/A",94077014-aad6-469e-9122-39b22f554d07,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Approved,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
da204db4-6125-43ec-b5ec-17236c39d27a,50a8213d-7df3-40dd-b8d3-6c81ab62b3ee,"#N/A","#N/A",0439dfc2-1482-49ab-91b3-b49562ca4523,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Approved,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
da5c132b-09f5-4278-aa87-32204581eaa7,a948532c-dca4-427a-86f7-431463e29ecb,"#N/A","#N/A",0a1c4d66-4a5f-40ee-ae4f-f0cc53656ed8,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Approved,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
da69779a-e963-4cbb-b5f8-a7d7a95c1cce,15862bfd-9b9a-42d5-9573-e5b6d514a5ed,"#N/A","#N/A",08b39221-ff84-4654-8320-c6a7725875db,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Pending Approval,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
da8065b4-1c51-4be4-914e-3e2b5550bc55,fb605597-36b3-4254-88fa-9d298bf64051,"#N/A","#N/A",b2540924-7027-49d2-a345-dead2a3f6e8e,EMEA Case,false,"#N/A",Medium,User didn't attend training,Approved,Assistance with TableStart and End,"#N/A","#N/A","#N/A",Question,"#N/A"
da8973f5-ba76-4db4-bcf5-4f33182a3458,19c2ee09-91dc-4825-9275-aedf76442412,"#N/A","#N/A",f50d3825-5f7a-4097-ae85-a668bc0db45f,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Pending Approval,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
db3ca36a-4b0b-4377-a14f-23174e95d782,2ec980da-f689-44ae-956d-0f22c1a200b3,"#N/A","#N/A",b152b15b-a2fe-483e-b217-080482d27451,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Closed,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
dbb04369-1ead-4bb6-9e48-eb807f82cc46,6429b20d-af82-4cba-bc2e-68bb3a6e9932,"#N/A","#N/A",fa1f26d5-c002-4d2f-bcd0-7d6c4050e2a1,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,On Hold,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
dbeee1b2-6521-427f-befa-0b6ed2d59b93,4d7363f4-8464-4110-94ea-4a569a217b2a,"#N/A","#N/A",e7d4ffd6-6321-4ff5-9a4d-153c48fb015b,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Rejected,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
dc706f4d-f2a5-4383-bf7d-a37040f94fbf,88715f36-5288-4fb7-a0ed-d31cddfdb09c,"#N/A","#N/A",046a1c26-50d2-4a92-b96e-1094450c8e92,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,On Hold,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
dcc300be-9cb5-4d95-b601-defd65b320e6,fb605597-36b3-4254-88fa-9d298bf64051,"#N/A","#N/A",b8643b75-d161-4462-9a1f-c71a5484f3b9,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Pending Approval,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
dcfddd6b-24bf-4203-9fce-0849f13b2ca2,0d6f3091-c7fe-48d3-9e9b-cd4e4c918f64,"#N/A","#N/A",5318265b-7a3b-4894-99e4-d4d77f652c89,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,On Hold,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
dd2ea46a-66ef-41d1-b9ff-9ef1e1769d2f,c33425fc-b1df-4a78-8fb6-2a799daca718,"#N/A","#N/A",9b277024-68bd-466f-a008-2ce6f2dface6,How can we schedule usage reports to be emailed to managers each week?,false,"#N/A",Medium,Complex functionality,On Hold,How to schedule a usage report,"#N/A","#N/A","#N/A",Question,"#N/A"
dd55e614-0da3-44d2-ac0e-212160e5a2a2,5adefe42-afa6-4c90-8535-f9658ec2db2f,"#N/A","#N/A",b7923f7c-e1d4-407f-b3c7-bc80fce7efcf,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,New,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
dd921465-a914-474a-bf26-865777528c5c,425d28b5-b2ed-4fa7-9dba-3668bfb52ed2,"#N/A","#N/A",9ccdf1ab-259d-4f3c-bf61-d295c4e558d1,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Approved,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
ddc93691-231d-4c38-aa15-d2db256b8b86,850e0134-1a63-400a-9471-6aba667cbce5,"#N/A","#N/A",b4663288-e606-4844-9a80-db305b74b6fc,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Approved,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
dde481e5-2bd6-4e25-8e00-d84843da449b,6234d086-998d-42f6-bfa2-036b220ef7b7,"#N/A","#N/A",d4dd02d8-8eb7-4505-b2de-bedceeeb14f3,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Closed,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
de721bb3-c8c2-44cf-8caf-dbadb0f466f0,d2f2addf-e67a-4f4d-849b-fa0b521e21ff,"#N/A","#N/A",7f23b265-2f1e-4a91-a6d3-b7251f93e08a,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,On Hold,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
de986901-ab4c-43f0-a088-e7b33b3938a4,425d28b5-b2ed-4fa7-9dba-3668bfb52ed2,"#N/A","#N/A",7719420c-0743-4d3e-aeac-cb89dc1b7994,EMEA Case,false,"#N/A",Medium,User didn't attend training,Pending Approval,Assistance with Invoice button and template,"#N/A","#N/A","#N/A",Question,"#N/A"
deb2fddc-e858-4d1b-9536-3fb323e29484,aaa3964b-6292-4bdf-a329-9414b75a43d2,"#N/A","#N/A",2c2cbb7c-a995-4646-a6f8-26fe13cc4dab,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Pending Approval,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
decefee7-7b4e-4ef7-a636-293a189d1912,068f7e69-1422-4e2e-bfb6-d80d9c12ba4a,"#N/A","#N/A",604991a2-c1be-4d2d-a5e5-33ac7254ae79,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Pending Approval,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
deea6dcd-b56c-4353-bd90-f1537065821b,7bc20484-a6ed-4ea0-b597-4fdc8ce05c39,"#N/A","#N/A",b66aa3b8-deaa-4fc6-b2ca-dedcdfa2971a,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Approved,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
defbf554-7542-4ceb-b4d8-9e420510ad8a,4c9dd4dc-82b5-4938-b339-40556085611f,"#N/A","#N/A",f5ee943d-42c9-4c3a-92fb-2b390ed35e8d,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,New,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
defc7a0c-f519-430e-bf66-860ad744e72e,2b4864d4-5cbe-4a2a-a3ab-c3e6339c4104,"#N/A","#N/A",98b0de23-fb47-4ee2-9319-808aa5a72ee2,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Escalated,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
df2aaf95-a31f-4674-9e9f-cdef39e7a5cb,50392b06-ee37-49bf-abf8-7d2be1fdbfba,"#N/A","#N/A",ca497a50-ee46-4777-b197-ab2c9262e3d2,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Closed,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
df59751f-a45e-43f3-804a-9e99e9668b25,eefac26b-e6db-4eee-b67c-be503a686536,"#N/A","#N/A",de195f7b-d825-4da4-b5bc-ddb163a9eea4,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,On Hold,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
df6ff545-c457-4888-a865-4b5059571d45,d241f15c-762d-43c5-8a11-bb93c5f38107,"#N/A","#N/A",ba54aa91-f716-42a6-9a45-85b39dda5e72,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Approved,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
df977068-b08e-4f75-beaa-b854238527a2,b9e2e0ee-9453-4532-90ff-e818c345706d,"#N/A","#N/A",122538a8-476a-4f0e-890d-06a7f24e6e55,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Approved,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
dfad86e6-68ed-4a7b-8a5e-6fb977186611,5adefe42-afa6-4c90-8535-f9658ec2db2f,"#N/A","#N/A",84725462-de8a-40f3-82cf-8da8838dfd49,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,On Hold,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
dfc0fcff-7440-4f65-89c6-46ff041fc358,3e676566-6478-4799-8540-bffc9c15bdef,"#N/A","#N/A",2734f9da-b06a-4845-b83f-5415a9c5a988,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Closed,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
dfd45ef2-1ff1-44f2-81be-fbafcb28be83,7bc20484-a6ed-4ea0-b597-4fdc8ce05c39,"#N/A","#N/A",59b868ef-d84e-4061-a5a0-1a21be8d7cfb,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Approved,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
dfe35538-67e2-44c4-a909-f028a2f40d03,30e6f7a3-bc4a-4d15-8829-5c1c3aaeaea6,"#N/A","#N/A",b426de66-5abb-433c-b6c9-c46fc3586d01,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Closed,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
e031c07b-82fc-4b38-842f-e31fe8580557,4d7363f4-8464-4110-94ea-4a569a217b2a,"#N/A","#N/A",355a3549-248b-4610-9641-2bb6f486c848,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Approved,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
e0c75558-9c05-4082-a549-e601ea002247,9b4abb33-7b44-4c80-b5da-79e77cf4c29f,"#N/A","#N/A",95c8cc63-0b50-43f5-991a-8f9d8158a3ea,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,New,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
e1300126-f7c6-4249-ad4e-6af8c1d17567,50392b06-ee37-49bf-abf8-7d2be1fdbfba,"#N/A","#N/A",24ba4ab0-2453-41e7-9040-7f1c0da1febe,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,On Hold,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
e13afe94-191f-4dda-a4de-9b13c0650a31,f7f917ca-fb4e-4095-b3ba-59256274104a,"#N/A","#N/A",fd93aa77-daa0-4977-a3f0-2d5c1b16aa29,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Escalated,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
e16bb325-b8d3-4836-badf-cc718133f0f0,dd473e33-1f6b-42b7-a337-96267e991e5c,"#N/A","#N/A",8608b338-8db1-4675-ac8b-f55632478c54,Prefers Direct Phone Outreach,false,"#N/A",Medium,Complex functionality,Rejected,How to use  Image Fields (Word),"#N/A","#N/A","#N/A",Question,"#N/A"
e16db6a7-b781-4dd6-8f03-f37a773558e2,22d8ba33-d296-4899-ba1a-9bf6c6ea52b5,"#N/A","#N/A",e502afa8-fddc-4f7a-bfbc-a9310b2a4ff5,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Rejected,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
e17873a7-d293-46ea-bd58-21c41deea007,8f13ae4c-7b35-49ff-b300-229a3eb42085,"#N/A","#N/A",d6a8cf67-33b3-46cf-aa04-826d66240340,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,On Hold,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
e18e65e1-9777-4d8f-8558-6e8cad8eb65d,15862bfd-9b9a-42d5-9573-e5b6d514a5ed,"#N/A","#N/A",fa73d46a-cfe0-4032-8fe1-53ef3974b975,"#N/A",false,"#N/A",Medium,"#N/A",New,No access to review new contracts,"#N/A","#N/A","#N/A",Problem,"#N/A"
e19cb5b1-5d51-4539-bcf4-68de2995f161,8fbbcd59-0aa4-49bf-9dc0-be34277e764d,"#N/A","#N/A",8e5ef220-328d-42db-9c7a-2392da8429d4,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Escalated,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
e1cb5c20-0502-4a7f-89b8-9744cfdc4dff,6429b20d-af82-4cba-bc2e-68bb3a6e9932,"#N/A","#N/A",a6510ac2-e417-4d70-9bdf-8ab212d080da,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Approved,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
e1ec99b9-6974-4ec3-bb9b-2813237cfcad,850e0134-1a63-400a-9471-6aba667cbce5,"#N/A","#N/A",ed4b50f6-c5e8-48e9-84e2-52755d6972a7,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Escalated,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
e22e71ff-d2a9-4dd4-b2af-6d1c22bb23b8,d0d932d2-e919-4eb0-85fe-6a9bd9b254c8,"#N/A","#N/A",b9544ed3-f2f6-4c13-abd9-2ba9d46d9b19,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,New,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
e2877c52-4857-4fe4-88fd-27cb258f3268,9c080cfa-4141-496d-b833-49bb8d8a1648,"#N/A","#N/A",19ecb89d-34cf-49c2-8d4d-378f661ef037,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Closed,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
e2936400-bccf-4e7f-8894-97c3db3c8daa,7220021b-8182-4104-98fb-b7fbff6e0e44,"#N/A","#N/A",a331e0b5-4063-4ec9-b2c1-30c184cd8cbb,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Escalated,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
e2cc6a30-cc42-41d5-9f20-c358f3b38d69,3f73763e-176e-4d5f-964d-c3ce827ce81a,"#N/A","#N/A",bae2a6dd-5f16-439a-b389-341d6c7abc58,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Approved,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
e313567e-6837-4b27-8955-956441b9a224,0384b782-28e4-464c-8fc5-7fad26565a77,"#N/A","#N/A",be375a24-b0c6-4f8f-8cb3-1f0a2e9c2f00,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Pending Approval,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
e3196a55-f8c0-4631-9de3-39a00d7ffb43,5adefe42-afa6-4c90-8535-f9658ec2db2f,"#N/A","#N/A",c6030980-45f7-44db-b9db-ea25403d1784,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Pending Approval,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
e320af83-1168-4731-890d-b2d863fddfb4,1f95bbd8-1d64-4685-8f52-b925445b3e85,"#N/A","#N/A",abec790b-8faf-469e-98e5-c5315598e9c6,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,On Hold,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
e3d44ee6-1110-4a26-99e5-4e77403da619,f7f917ca-fb4e-4095-b3ba-59256274104a,"#N/A","#N/A",2b2e26ef-d070-44cc-946a-cb5f41eb6a38,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Approved,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
e4104af2-8d81-4bbe-b987-3a4e0902eaef,9c448add-1908-4793-89ce-f2e98ddf6988,"#N/A","#N/A",5e1211a6-5697-413d-9dc9-99991b5add25,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Escalated,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
